material,cor_material,codigo_barra,grupo,subgrupo,categoria_produto,path_completo,qtde_estoque
07.02.0432,60D,0000159009,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000159009.jpg,848.1800000000001
07.02.0436,60K,0000157377,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000157377.jpg,38.0
07.02.0437,60K,0000159825,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000159825.jpg,84.0
07.02.0441,60D,0000161661,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000161661.jpg,79.0
07.02.0520,60D,0000158189,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000158189.jpg,100.0
07.02.0520,60D,0000158189,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000158189.jpg,100.0
07.02.0521,60D,0000162269,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000162269.jpg,11.0
07.02.0521,60D,0000162269,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000162269.jpg,11.0
07.02.0385,02,0000160236,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000160236.jpg,69.0
07.02.0385,02,0000160236,07 - EMBALAGEM,TAG,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000160236.jpg,69.0
07.02.0125,60,0000163720,07 - EMBALAGEM,ITENS DE CAMISAS,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000163720.jpg,12046.0
06.05.9024,29,0000169077,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169077.jpg,1147.0
06.05.9024,60A,0000168669,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168669.jpg,165.0
06.05.9024,63,0000168261,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168261.jpg,17.0
06.05.9024,631,0000167649,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167649.jpg,306.0
06.05.9024,85,0000167853,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167853.jpg,416.0
06.05.9024,88,0000168465,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168465.jpg,7.0
06.05.9025,88E,0000166833,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166833.jpg,391.0
06.05.9027,63,0000170708,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170708.jpg,1348.0
06.05.9027,88,0000171116,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171116.jpg,72.0
06.05.9022,29A,0000169485,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169485.jpg,1291.39
06.05.9022,60A,0000169281,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169281.jpg,0.0
06.05.9022,88,0000170097,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170097.jpg,93.0
06.05.9008,88EDS,0000168875,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168875.jpg,293.0
06.05.9009,88E,0000167651,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167651.jpg,276.0
06.05.9010,29,0000167855,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167855.jpg,0.0
06.05.9011,29,0000166631,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166631.jpg,589.0
06.05.9011,88,0000169690,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169690.jpg,586.0
06.05.9011,88E,0000169486,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169486.jpg,1757.0
06.05.9042,63,0000168871,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168871.jpg,907.0
06.05.9042,88,0000168667,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168667.jpg,230.0
06.03.0401,29B,0000337535,06 - AVIAMENTOS (OUTROS),REBITE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000337535.jpg,1160.0
06.03.0401,63,0000337536,06 - AVIAMENTOS (OUTROS),REBITE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000337536.jpg,2077.0
06.03.9059,29,0000173674,06 - AVIAMENTOS (OUTROS),REBITE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000173674.jpg,127.0
06.05.9067,88,0000333769,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000333769.jpg,59.41999999999996
06.05.9068,60A,0000336772,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000336772.jpg,853.0
06.05.9069,60A,0000339636,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000339636.jpg,349.0
06.05.9069,63B,0000339637,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000339637.jpg,1326.0
06.05.9069,88,0000333771,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000333771.jpg,1120.0
06.05.9070,60A,0000339638,06 - AVIAMENTOS (OUTROS),PUXADOR,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000339638.jpg,549.0
06.06.9008,50,0000170297,06 - AVIAMENTOS (OUTROS),PINGENTE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170297.jpg,246.0
06.06.9059,631,0000167640,06 - AVIAMENTOS (OUTROS),PINGENTE,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167640.jpg,9.0
06.04.0183,09A,0000166847,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166847.jpg,100.0
06.07.9416,63A,0000170856,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170856.jpg,18.0
06.07.9426,29E,0000170039,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170039.jpg,223.0
06.07.9426,60A,0000170243,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170243.jpg,195.0
06.07.9426,83A,0000169019,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169019.jpg,0.0
06.07.9420,60X,0000169020,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169020.jpg,440.0
06.07.9420,83A,0000168612,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168612.jpg,293.0
06.07.9423,60A,0000167388,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167388.jpg,208.0
06.07.9423,60X,0000166980,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166980.jpg,246.0
06.07.9439,29B,0000168814,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168814.jpg,0.0
06.07.9429,29B,0000167795,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167795.jpg,278.0
06.07.9429,60A,0000168407,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168407.jpg,13.0
06.07.9429,60F,0000167999,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167999.jpg,40.0
06.07.9429,83A,0000167387,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167387.jpg,76.0
06.07.9430,60A,0000166979,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166979.jpg,374.0
06.07.9430,83A,0000167183,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167183.jpg,150.0
06.07.9431,83A,0000166775,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166775.jpg,107.0
06.07.9441,60E,0000279475,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000279475.jpg,52.0
06.07.9471,60,0000291562,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000291562.jpg,149.0
06.07.9472,27D,0000295180,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295180.jpg,128.0
06.07.9472,29B,0000292609,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292609.jpg,240.0
06.07.9472,60D,0000292607,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292607.jpg,0.0
06.07.9472,63B,0000295179,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295179.jpg,93.0
06.07.9472,88N,0000292765,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292765.jpg,479.0
06.07.9473,27D,0000292784,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292784.jpg,72.0
06.07.9473,29B,0000292618,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292618.jpg,220.0
06.07.9473,63B,0000292679,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292679.jpg,206.0
06.07.9458,60A,0000287589,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000287589.jpg,181.0
06.07.9454,83A,0000283255,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283255.jpg,144.0
06.07.9454,88,0000283254,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283254.jpg,256.0
06.07.9455,63B,0000283465,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283465.jpg,92.0
06.07.9463,60A,0000288455,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288455.jpg,68.0
06.07.9463,60F,0000288052,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000288052.jpg,56.0
06.08.9031,88B,0000167588,06 - AVIAMENTOS (OUTROS),FIVELA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167588.jpg,19.0
06.07.9475,60D,0000292632,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292632.jpg,490.0
06.07.9475,88N,0000292635,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000292635.jpg,450.0
06.07.9482,88,0000298327,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000298327.jpg,21.0
06.07.9483,88,0000298328,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000298328.jpg,663.0
06.07.9484,60A,0000300555,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000300555.jpg,95.0
06.07.9484,63A,0000300553,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000300553.jpg,82.0
06.07.9484,63B,0000300554,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000300554.jpg,1078.0
06.07.9484,88,0000299237,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000299237.jpg,463.0
06.07.9479,27D,0000300268,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000300268.jpg,48.0
06.07.9479,63A,0000294354,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000294354.jpg,39.0
06.07.9480,60A,0000294424,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000294424.jpg,56.0
06.07.9494,88,0000328414,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000328414.jpg,220.0
06.07.9495,88,0000331322,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000331322.jpg,130.0
06.07.9498,60A,0000339640,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000339640.jpg,799.0
06.07.9498,88,0000333775,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000333775.jpg,632.75
06.07.9308,60A,0000167401,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167401.jpg,17.0
06.07.9308,83A,0000167197,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167197.jpg,58.0
06.07.9322,46,0000169642,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169642.jpg,0.0
06.07.9322,60A,0000169438,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169438.jpg,0.0
06.07.9322,60A,0000169438,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000169438.jpg,0.0
06.07.9322,83A,0000169234,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169234.jpg,0.0
06.07.9339,631,0000170049,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170049.jpg,91.0
06.07.9341,60A,0000167601,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167601.jpg,50.0
06.07.9341,60A,0000167601,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000167601.jpg,50.0
06.07.9342,29B,0000167397,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167397.jpg,30.0
06.07.9343,29B,0000166785,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166785.jpg,15.0
06.07.9344,83A,0000170660,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170660.jpg,12.0
06.07.9344,88E,0000170048,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170048.jpg,298.0
06.07.9345,83A,0000168620,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168620.jpg,12.0
06.07.9345,88,0000180656,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000180656.jpg,20.0
06.07.9346,29B,0000169435,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169435.jpg,99.0
06.07.9285,26,0000170259,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170259.jpg,623.0
06.07.9289,60A,0000167199,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167199.jpg,100.0
06.07.9289,83A,0000169646,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169646.jpg,240.0
06.07.9289,88,0000169442,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169442.jpg,190.0
06.07.9312,29B,0000170868,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170868.jpg,176.0
06.07.9312,60X,0000170052,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170052.jpg,0.0
06.07.9312,63B,0000169848,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169848.jpg,152.12
06.07.9312,83A,0000169032,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169032.jpg,0.0
06.07.9312,88,0000168828,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168828.jpg,20.0
06.07.9314,60A,0000166992,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000166992.jpg,71.0
06.07.9315,88P,0000170867,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170867.jpg,24.0
06.07.9316,60X,0000170663,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170663.jpg,276.0
06.07.9316,60X,0000170663,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000170663.jpg,276.0
06.07.9316,88P,0000170051,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170051.jpg,204.0
06.07.9317,83P,0000169031,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169031.jpg,0.0
06.07.9325,60E,0000169030,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169030.jpg,391.0
06.07.9325,88E,0000168826,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168826.jpg,336.39
06.07.9328,83A,0000167602,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167602.jpg,106.0
06.07.9354,83A,0000169638,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169638.jpg,0.0
06.07.9351,83A,0000167191,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167191.jpg,20.0
06.07.9383,83A,0000170859,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170859.jpg,22.0
06.07.9383,83A,0000170859,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000170859.jpg,22.0
06.07.9386,83A,0000169023,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169023.jpg,99.0
06.07.9387,29,0000168819,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168819.jpg,0.0
06.07.9387,83A,0000168615,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168615.jpg,37.0
06.07.9388,83A,0000167799,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167799.jpg,12.0
06.07.9390,631E,0000167391,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167391.jpg,30.0
06.07.9411,60A,0000168205,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168205.jpg,712.0
06.07.9411,60F,0000167593,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167593.jpg,3.0
06.07.9411,63A,0000168409,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168409.jpg,113.0
06.07.9114,29,0000176402,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176402.jpg,4065.0
06.07.9114,83A,0000169261,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169261.jpg,43.0
06.07.9114,88,0000170689,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170689.jpg,31.0
06.07.9114,90,0000171097,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171097.jpg,261.0
06.07.9108,12N,0000170282,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170282.jpg,272.0
06.07.9167,01,0000167010,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167010.jpg,81.0
06.07.9167,29,0000176394,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176394..jpg,5.0
06.07.9167,29,0000176394,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000176394.jpg,5.0
06.07.9167,451,0000171089,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000171089.jpg,41.0
06.07.9167,50,0000169049,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169049.jpg,28.0
06.07.9167,75,0000168437,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168437.jpg,24.0
06.07.9154,60,0000169255,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169255.jpg,4923.0
06.07.9112,83,0000167222,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167222.jpg,11.0
06.07.9144,29,0000168645,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168645.jpg,45.0
06.07.9144,29,0000168645,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000168645.jpg,45.0
06.07.9144,60A,0000167625,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167625.jpg,1770.0
06.07.9144,63,0000168441,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168441.jpg,6.0
06.07.9144,88,0000167013,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167013.jpg,29.0
06.07.9128,27B,0000170279,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170279.jpg,5.0
06.07.9128,40,0000169871,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169871.jpg,20.0
06.07.9129,27B,0000168851,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168851.jpg,21.0
06.07.9129,85,0000168647,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168647.jpg,20.0
06.07.9130,27B,0000167831,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167831.jpg,355.0
06.07.9130,40,0000168443,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168443.jpg,0.0
06.07.9130,88,0000167015,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000167015.jpg,200.0
06.07.9132,27B,0000170890,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000170890.jpg,0.0
06.07.9134,85,0000168646,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168646.jpg,25.0
06.07.9224,83E,0000168430,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168430.jpg,5.0
06.07.9224,88E,0000168022,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168022.jpg,33.0
06.07.9267,88E,0000169444,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000169444.jpg,10.0
06.07.9209,29B,0000168024,06 - AVIAMENTOS (OUTROS),PLACA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000168024.jpg,0.0
